dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.75,fraction_0p75,bc_live,1,8,3.0193321970000397,2819.4976387356055,0.8954051315338336,0.8954051315338336
0.75,fraction_0p75,bc_live,2,1,2.7735407959999065,3069.361738712383,1.0,1.0
0.75,fraction_0p75,bc_live,2,2,2.9626336299998,2873.4568843737097,0.9361740742813662,0.9361740742813661
0.75,fraction_0p75,bc_live,2,4,3.0110612230000697,2827.24241372883,0.9211173704520329,0.9211173704520329
0.75,fraction_0p75,bc_live,2,8,2.991667112999494,2845.570606104209,0.9270887071453313,0.9270887071453312
0.75,fraction_0p75,bc_live,3,1,2.7270727199993416,3121.6622635578474,1.0,1.0
0.75,fraction_0p75,bc_live,3,2,2.9463208160004797,2889.366274632672,0.9255858035518484,0.9255858035518483
0.75,fraction_0p75,bc_live,3,4,2.981413187999351,2855.3573299622276,0.9146913051086749,0.9146913051086749
0.75,fraction_0p75,bc_live,3,8,3.060704112000167,2781.3861413858667,0.890995215547707,0.8909952155477069
0.75,fraction_0p75,never,1,1,5.138012495000112,1656.8663482784727,1.0,1.0
0.75,fraction_0p75,never,1,2,8.239624032000393,1033.1782089738429,0.6235736576141715,0.6235736576141714
0.75,fraction_0p75,never,1,4,11.185589661999984,761.0685048567994,0.45934212234292127,0.45934212234292127
0.75,fraction_0p75,never,1,8,11.313758626999515,752.4466696403001,0.45413842246365366,0.4541384224636536
0.75,fraction_0p75,never,2,1,4.74161894899953,1795.3783489489854,1.0,1.0
0.75,fraction_0p75,never,2,2,8.26951536300021,1029.4436404446624,0.573385348579757,0.5733853485797569
0.75,fraction_0p75,never,2,4,11.385638069999914,747.6963475969744,0.41645614587848623,0.41645614587848623
0.75,fraction_0p75,never,2,8,11.466125149000618,742.4478530780723,0.4135328096791973,0.4135328096791973
0.75,fraction_0p75,never,3,1,4.892003152999678,1740.1869405541981,1.0,1.0
